x1,y1,x2,y2
7,7,20,26
7,7,20,26
7,5,21,24
10,3,21,22
7,7,20,26
7,5,20,24
6,4,21,23
5,6,24,21
6,4,21,23
4,5,21,24
6,7,21,26
5,5,22,24
6,6,25,25
9,4,20,23
8,2,21,21
7,5,21,24
8,5,21,24
6,4,21,23
8,5,21,24
6,4,22,23
7,5,22,24
6,3,22,22
5,4,23,23
6,7,19,26
4,4,23,23
4,8,23,23
8,5,22,24
4,4,21,23
4,4,23,23
5,5,24,24
8,5,20,24
4,4,23,23
9,2,20,21
9,5,22,24
7,1,20,20
7,2,21,21
6,5,23,24
7,4,24,23
5,7,24,22
11,5,16,24
9,4,18,23
9,5,20,24
7,7,20,26
4,5,23,24
3,4,21,23
10,2,20,21
8,5,24,24
7,7,20,26
6,6,25,23
7,4,20,23
5,6,24,23
6,4,24,23
6,4,21,23
5,4,24,23
9,2,20,21
9,1,22,20
6,7,21,26
6,6,25,25
6,4,21,23
7,6,26,25
10,4,18,23
8,5,22,24
4,5,20,24
7,7,26,22
7,7,20,26
8,4,20,23
5,6,24,23
4,4,23,23
8,4,19,23
12,5,16,24
6,5,25,24
7,5,22,24
5,4,24,23
6,5,21,24
8,6,19,25
12,4,15,23
6,4,21,23
8,4,21,23
6,8,21,27
5,6,22,25
6,5,23,24
5,5,24,22
4,4,21,23
8,3,21,22
8,5,19,24
9,7,18,26
6,7,21,26
7,5,23,24
9,2,20,21
8,5,19,24
5,4,22,23
11,4,16,23
11,5,18,24
3,6,21,25
5,4,24,21
6,4,20,23
3,5,22,24
6,2,24,21
5,5,24,24
8,6,19,25
6,5,22,24
6,7,20,26
8,2,21,21
9,6,19,25
3,7,22,26
8,7,27,18
8,5,20,24
8,5,21,24
7,7,20,26
5,4,23,23
5,3,22,22
5,8,20,27
9,4,19,23
7,4,22,23
6,5,25,21
9,5,20,24
5,6,22,25
6,5,23,24
3,5,22,24
10,2,19,21
6,6,24,25
5,5,24,24
8,3,21,22
6,4,19,23
5,8,21,27
4,5,23,24
5,4,24,23
6,3,23,22
6,6,21,25
5,7,24,22
6,4,21,23
8,7,19,26
11,5,18,24
7,4,23,23
7,6,26,19
8,6,19,25
4,5,21,24
7,7,20,26
6,4,22,23
7,3,21,22
5,4,22,23
4,8,23,21
8,3,21,22
9,2,19,21
6,7,21,26
8,2,23,21
7,5,22,24
6,3,23,22
9,7,20,26
5,3,22,22
5,4,22,23
8,3,21,22
8,6,19,25
7,4,22,23
9,5,20,24
10,3,19,22
8,7,19,26
9,4,18,23
7,7,20,26
9,3,19,22
6,4,21,23
5,3,20,22
9,5,20,24
12,4,17,23
5,4,22,23
4,8,21,27
4,4,23,23
8,4,21,23
8,4,21,23
5,7,24,20
8,3,21,22
7,3,22,22
8,7,20,26
9,4,22,23
6,4,20,23
7,5,20,24
4,3,23,22
4,6,23,25
6,7,23,26
4,4,23,23
6,4,22,23
8,6,18,25
5,4,21,23
4,4,23,23
9,3,20,22
6,5,21,24
6,7,21,26
8,5,19,24
2,3,21,22
12,4,17,23
10,7,19,26
3,5,22,24
8,6,19,25
5,5,19,24
5,4,20,23
12,5,15,24
6,5,21,24
8,7,21,26
12,4,17,23
4,7,23,26
5,5,24,22
8,5,20,24
8,7,19,26
5,7,20,26
9,2,20,21
5,3,24,22
5,7,20,26
7,3,26,22
6,4,20,23
5,5,24,22
8,2,23,21
3,7,18,26
8,5,21,24
8,7,19,26
6,5,23,24
8,6,20,25
4,4,23,23
8,4,20,23
6,4,24,23
8,5,21,24
5,4,22,23
6,8,18,27
5,4,22,23
7,6,26,23
5,4,22,23
7,4,22,23
8,6,19,25
6,5,23,24
8,6,19,25
5,6,22,25
11,4,18,23
8,5,18,24
6,4,23,23
7,3,22,22
7,3,21,22
5,7,18,26
5,7,21,26
7,5,20,24
9,2,19,21
8,3,21,22
6,4,25,20
5,7,24,21
10,4,18,23
10,2,21,21
6,4,23,23
9,5,22,24
4,4,22,23
6,5,20,24
4,4,23,22
8,5,21,24
6,4,22,23
9,4,18,23
4,4,23,23
7,5,21,24
8,5,23,24
6,5,20,24
7,6,21,25
5,4,24,23
6,3,22,22
9,6,20,25
4,7,21,26
10,5,16,24
5,4,24,23
6,4,23,23
4,5,20,24
13,4,16,23
9,5,20,24
5,6,22,25
11,4,16,23
6,5,21,24
5,3,23,22
7,6,21,25
6,3,25,22
10,2,21,21
10,4,19,23
6,5,25,22
6,4,20,23
5,7,19,26
9,3,19,22
7,4,22,23
4,7,20,26
8,5,23,24
7,3,20,22
9,4,19,23
6,4,21,23
6,4,23,23
7,6,20,25
5,3,24,21
8,1,23,20
5,5,22,24
5,4,21,23
5,4,24,23
8,5,19,24
10,4,18,23
9,7,20,26
9,4,18,23
7,5,22,24
9,4,18,23
9,4,20,23
7,5,20,24
9,5,19,24
7,7,20,26
6,6,25,23
9,6,17,25
4,5,23,22
7,6,20,25
4,3,23,22
8,6,19,25
7,7,20,26
5,4,22,23
8,4,20,23
6,4,22,23
8,2,20,21
7,7,20,26
8,3,23,22
8,3,23,22
8,5,21,24
5,5,19,24
6,3,23,22
8,4,19,23
8,5,23,24
5,4,24,23
5,4,20,23
9,4,20,23
5,5,24,24
7,5,19,24
5,2,24,21
5,6,20,25
5,3,23,22
8,4,19,23
6,5,25,24
6,5,22,24
4,5,23,23
9,4,19,23
7,5,22,24
6,4,22,23
11,4,18,23
4,4,22,23
7,3,22,22
10,4,17,23
7,5,19,24
9,4,20,23
8,5,21,24
5,7,20,26
7,4,24,23
3,6,22,24
8,2,23,21
11,5,16,24
5,7,19,26
8,3,21,22
5,5,20,24
7,6,20,25
9,6,20,25
6,4,23,23
6,5,20,24
5,6,20,25
10,4,16,23
5,4,24,23
5,3,21,22
5,5,22,24
5,5,20,24
10,7,21,26
7,6,22,25
10,4,20,23
5,4,24,22
7,4,22,23
6,2,22,21
7,4,18,23
7,6,20,25
8,6,21,25
7,4,22,23
4,7,23,26
7,6,20,25
7,5,22,24
5,4,24,23
10,4,19,23
9,4,18,23
9,4,19,23
7,6,26,23
6,3,25,22
8,6,19,25
5,5,20,24
5,6,24,23
7,5,19,24
6,6,25,23
7,3,20,22
2,7,21,26
9,4,16,23
6,5,23,24
12,4,17,23
7,6,22,25
9,3,19,22
7,5,20,24
7,7,22,26
9,6,18,25
8,7,19,26
6,4,23,23
7,5,22,24
3,7,20,26
3,5,22,24
4,4,23,23
8,4,23,23
6,4,22,23
7,6,22,25
6,4,17,23
7,3,23,22
9,2,22,21
12,5,16,24
7,5,20,24
6,3,23,22
8,6,21,25
8,3,20,22
10,4,17,23
4,4,23,23
7,7,20,26
12,4,17,23
7,2,21,21
5,5,22,24
6,5,25,24
9,5,20,24
7,2,22,21
9,6,18,25
5,6,23,25
5,5,23,24
4,4,22,23
6,5,21,24
5,7,20,26
5,5,20,24
6,5,23,24
7,5,20,24
10,4,19,23
8,2,21,21
7,5,22,24
4,4,20,23
4,5,21,24
7,6,26,25
6,5,21,24
8,4,22,23
7,6,22,25
8,5,19,24
5,7,20,26
12,4,15,23
5,4,24,23
6,5,19,24
4,5,23,24
8,4,20,23
6,5,23,24
7,6,20,25
5,4,24,23
8,2,21,21
12,5,17,24
12,5,17,24
6,6,20,25
6,5,23,24
5,5,24,22
10,4,17,23
6,4,21,23
6,4,21,23
5,3,24,22
8,5,21,24
7,5,22,24
7,5,22,24
6,3,23,22
8,4,21,23
7,3,24,22
8,3,20,22
7,7,20,26
7,3,21,22
8,5,19,24
8,7,19,26
8,6,21,25
7,4,20,23
8,6,19,25
10,4,19,23
8,6,19,25
8,6,19,25
4,7,18,26
6,5,21,24
12,4,15,23
10,2,19,21
12,5,17,24
6,5,21,24
4,7,20,26
4,5,21,24
7,5,22,24
7,4,18,23
4,4,21,23
5,5,24,20
7,6,22,25
4,4,23,23
7,5,22,24
6,7,21,26
7,1,24,20
6,6,19,25
6,4,21,23
8,3,21,22
8,5,21,24
3,9,22,24
5,5,21,24
4,6,23,25
6,6,21,25
8,4,22,23
8,3,21,22
9,4,24,23
5,3,22,22
7,6,18,25
5,4,24,23
7,6,19,25
12,5,17,24
5,5,22,24
5,4,24,23
4,4,21,23
8,2,21,21
13,4,16,23
6,5,25,22
9,2,20,21
7,5,20,24
5,5,21,24
7,5,22,24
8,5,23,24
7,6,20,25
7,5,26,24
4,4,22,23
6,5,25,22
4,7,21,26
4,4,21,23
6,4,25,23
6,6,20,25
7,5,20,24
8,6,19,25
8,5,20,24
9,4,20,23
6,6,25,23
4,4,23,23
6,5,25,24
5,4,22,23
6,3,25,22
5,6,22,25
8,5,21,24
9,4,16,23
7,4,22,23
5,5,24,21
7,6,22,25
6,5,25,24
8,2,21,21
4,8,23,27
9,2,20,21
9,5,20,24
8,3,21,22
9,2,20,21
6,7,19,26
5,4,24,23
7,6,20,25
9,2,21,21
10,4,18,23
8,4,21,23
9,4,20,23
4,6,23,25
6,3,25,22
10,5,16,24
13,5,16,24
7,6,26,23
5,3,24,22
8,4,22,23
8,2,23,21
5,7,21,26
5,4,24,23
4,4,23,20
7,5,20,24
10,4,17,23
6,6,21,25
12,4,15,23
4,7,19,26
7,4,22,23
6,7,21,26
5,5,24,20
8,6,21,25
6,3,25,22
5,5,24,24
11,5,16,24
6,4,22,23
7,5,22,24
4,4,23,23
8,5,23,24
8,6,19,25
8,4,21,23
4,4,23,23
7,4,18,23
8,4,20,23
13,6,16,25
4,4,23,23
6,5,19,24
4,5,23,24
5,4,22,23
6,5,24,24
7,5,22,24
5,7,24,22
6,7,19,26
6,2,22,21
7,3,24,22
6,7,23,26
7,8,20,27
5,6,24,23
4,4,23,23
9,6,20,25
5,7,24,20
5,4,24,23
6,3,22,22
6,5,22,24
11,4,18,23
4,4,23,23
6,5,23,24
4,5,23,24
7,4,24,23
6,6,24,25
12,4,17,23
6,7,25,22
8,6,19,25
5,2,22,21
13,4,16,23
5,7,24,26
7,4,20,23
5,7,24,22
8,7,21,26
7,6,22,25
9,3,20,22
5,4,24,23
10,4,17,23
6,4,23,23
7,5,22,24
4,5,23,22
6,5,24,24
3,6,22,23
3,8,22,27
5,7,24,26
5,5,24,24
5,6,24,23
8,5,20,24
7,6,22,25
3,8,20,27
8,2,21,21
8,4,23,23
5,3,22,22
5,5,19,24
8,7,23,26
8,5,20,24
7,4,20,23
8,5,19,24
4,4,23,23
5,3,24,22
6,2,23,21
8,6,19,25
3,4,22,23
7,5,24,24
6,6,25,23
7,5,20,24
5,6,24,23
5,3,22,22
6,6,25,22
6,4,21,23
6,6,25,25
6,4,21,23
4,3,23,22
6,3,25,22
4,4,23,23
6,4,22,23
6,5,25,24
4,4,22,23
7,4,22,23
7,5,22,24
5,7,24,26
4,2,23,21
5,4,24,23
3,5,22,24
5,5,24,22
8,2,21,21
4,6,23,21
7,5,20,24
6,8,25,21
8,6,21,25
7,6,22,25
9,4,20,23
7,4,20,23
6,5,21,24
8,6,21,25
10,4,19,23
7,7,21,26
8,6,20,25
6,4,23,23
8,4,19,23
8,4,21,23
9,6,18,25
4,5,22,24
6,4,23,23
6,5,23,24
8,5,19,24
7,6,24,25
10,5,20,24
5,5,24,22
10,5,17,24
7,6,22,25
10,5,16,24
7,6,23,25
6,2,25,21
7,6,24,25
7,5,20,24
7,7,22,26
5,4,24,23
6,7,23,26
6,5,21,24
3,5,22,22
7,6,20,25
2,2,21,21
6,7,23,26
6,7,25,22
9,4,19,23
5,5,22,24
4,4,20,23
8,6,21,25
4,5,23,24
6,5,22,24
6,6,19,25
5,5,22,24
10,2,21,21
8,6,23,25
5,4,24,23
5,4,24,23
8,3,21,22
5,5,24,24
8,5,19,24
7,7,22,26
6,5,23,24
6,2,22,21
10,2,19,21
4,5,23,24
9,5,20,24
5,4,24,23
6,5,25,23
8,6,23,25
8,4,22,23
5,2,24,21
8,7,19,26
4,5,23,24
6,6,25,24
6,7,23,26
6,8,16,27
6,5,23,24
8,2,23,21
8,4,21,23
8,2,23,21
7,4,20,23
8,1,21,20
5,4,22,23
6,3,23,22
8,6,21,25
3,6,22,25
3,5,22,24
8,2,21,21
6,4,21,23
4,5,23,24
6,4,21,23
6,4,25,22
8,6,21,25
6,5,21,24
5,5,24,24
6,7,19,26
4,5,23,22
9,6,18,25
6,5,25,23
6,3,23,22
3,5,22,22
7,3,20,22
7,2,22,21
6,6,23,25
7,6,22,25
4,6,23,25
5,2,24,21
5,5,20,24
4,4,23,23
6,4,21,23
5,4,24,23
4,4,23,23
4,5,23,24
11,3,18,22
4,5,23,24
6,5,25,24
6,2,25,21
7,4,20,23
4,6,23,23
8,4,18,23
6,6,25,23
8,4,21,23
4,4,23,23
3,8,22,26
3,4,22,23
6,6,20,25
7,7,22,26
6,4,23,23
6,2,23,21
9,6,18,25
6,4,22,23
1,4,20,23
6,6,25,21
7,5,20,24
6,7,25,22
11,5,20,24
5,6,24,25
4,4,23,23
5,6,24,22
11,3,18,22
5,5,24,22
2,8,21,27
4,6,22,25
6,6,21,25
7,5,22,24
7,7,20,26
8,5,19,24
6,5,21,24
6,3,22,22
8,6,21,25
7,5,22,24
6,5,21,24
5,4,22,23
6,3,23,22
4,6,23,25
10,4,17,23
7,2,22,21
5,6,20,25
4,8,23,27
4,5,23,24
7,5,22,24
8,5,21,24
7,7,22,26
7,5,18,24
5,4,22,23
7,5,20,24
8,4,25,23
7,5,21,24
4,3,21,22
6,4,21,23
5,4,22,23
5,4,24,19
5,3,21,22
7,2,20,21
6,7,22,26
7,5,22,24
5,5,23,24
13,4,16,23
4,7,23,26
8,4,20,23
4,4,23,23
8,5,21,24
8,4,19,23
10,6,17,25
6,4,19,23
10,2,20,21
5,4,21,23
8,6,20,25
5,5,24,24
5,5,24,24
7,2,21,21
5,6,24,25
7,6,22,25
9,5,20,24
5,4,22,23
4,8,20,27
5,6,21,25
7,3,24,22
7,4,20,23
11,4,16,23
5,5,21,24
7,5,18,24
8,4,19,23
7,5,24,24
4,4,23,23
6,4,25,23
10,4,19,23
7,5,22,24
4,4,23,21
7,4,22,23
3,4,22,23
10,5,19,24
4,4,23,23
13,4,16,23
8,3,21,22
6,4,21,23
6,6,23,25
6,7,25,26
7,2,22,21
5,5,24,22
8,2,21,21
9,4,22,23
5,8,24,21
6,6,20,25
5,3,24,22
6,4,23,23
6,7,22,26
10,2,19,21
9,4,19,23
5,5,24,24
7,4,20,23
2,6,21,24
8,7,20,26
2,7,21,26
5,6,24,23
4,5,23,24
7,7,22,26
10,4,17,23
6,6,25,22
10,3,20,22
6,2,23,21
5,6,23,25
3,7,22,23
5,4,22,23
6,4,21,23
7,4,22,23
9,4,20,23
6,3,25,22
5,4,22,23
7,7,18,26
8,4,18,23
7,5,22,24
3,5,22,24
3,3,22,22
7,4,22,23
7,4,22,23
7,6,20,25
9,4,20,23
4,4,21,23
5,4,24,23
8,6,22,25
7,5,22,24
6,4,23,23
7,3,22,22
4,4,23,23
6,4,21,23
5,5,24,24
6,5,25,22
5,5,24,24
7,5,22,24
8,4,21,23
11,4,17,23
6,4,21,23
6,6,22,25
7,7,22,26
11,4,18,23
5,4,24,21
8,3,21,22
8,4,19,23
7,6,22,25
5,6,21,25
7,4,20,23
9,5,22,24
4,4,23,21
6,6,20,25
3,6,22,25
6,6,21,25
6,7,21,26
4,4,21,23
6,6,20,25
4,5,23,22
13,4,16,23
6,5,23,24
8,3,21,22
7,7,21,26
7,7,19,26
6,9,25,20
7,5,20,24
6,3,21,22
13,4,16,23
5,4,20,23
8,4,21,23
9,4,20,23
9,6,18,25
5,3,24,22
7,7,18,26
4,2,22,21
6,4,20,23
9,5,19,24
5,5,22,24
5,6,24,23
6,7,23,26
4,6,23,21
11,5,15,24
11,5,17,24
5,4,22,23
3,4,22,23
7,4,20,23
4,5,23,24
5,3,24,22
5,6,22,25
7,5,26,22
7,6,26,25
3,6,21,25
5,2,24,21
8,5,19,24
2,9,21,26
7,4,20,23
5,4,24,23
5,4,22,23
12,5,18,24
4,3,23,22
6,3,23,22
1,8,19,27
7,4,22,23
7,7,19,26
7,5,19,24
3,8,22,27
7,6,24,25
9,3,20,22
8,2,21,21
5,4,20,23
4,8,21,27
6,5,23,24
5,5,24,24
12,5,17,24
6,7,22,26
7,6,17,25
5,7,24,19
7,7,18,26
11,5,17,24
7,4,22,23
8,3,23,22
7,4,22,23
5,4,23,23
3,5,20,24
4,5,23,24
6,5,19,24
7,6,26,22
12,4,17,23
5,3,23,22
6,7,19,26
5,6,24,24
4,5,23,24
5,4,22,23
4,5,23,22
4,3,22,22
10,4,21,23
7,2,24,21
6,5,19,24
5,7,22,26
3,4,22,23
4,2,22,21
8,3,23,22
9,5,18,24
8,3,23,22
6,6,21,25
12,4,17,23
7,6,22,25
4,4,23,23
8,6,20,25
3,5,22,24
6,5,25,23
9,5,19,24
6,6,25,25
9,4,19,23
6,3,23,22
6,6,21,25
6,4,21,23
7,4,22,23
8,5,18,24
7,5,20,24
6,5,23,24
6,5,22,24
7,4,22,23
8,3,23,22
4,4,23,21
3,8,22,25
3,6,22,25
2,4,21,23
5,9,24,20
7,4,20,23
5,6,24,25
7,4,20,23
7,6,22,25
7,2,24,21
6,5,22,24
8,3,19,22
4,7,19,26
7,5,20,24
5,6,22,25
8,2,21,21
5,6,22,25
12,4,17,23
7,6,19,25
7,6,20,25
6,4,23,23
6,4,18,23
3,7,22,26
7,3,24,22
5,2,24,21
7,3,24,22
4,6,23,22
7,3,22,22
8,6,21,25
6,6,25,25
8,5,19,24
9,6,17,25
4,4,23,23
5,3,23,22
3,5,22,21
5,7,22,26
7,2,22,21
7,2,21,21
5,4,24,23
7,6,20,25
6,4,21,23
6,4,23,23
4,2,23,21
7,5,22,24
6,6,25,23
10,4,18,23
6,5,25,24
8,7,19,26
6,5,25,24
7,3,24,22
5,3,21,22
7,4,22,23
5,7,21,26
5,4,24,23
3,8,22,27
6,5,25,23
6,6,25,23
10,4,19,23
5,4,22,23
9,5,17,24
4,5,23,22
5,5,19,24
3,4,22,21
10,4,16,23
3,3,22,22
10,4,19,23
3,3,22,20
5,4,24,19
2,7,21,26
6,4,23,23
3,4,22,23
11,3,18,22
6,5,25,24
5,4,22,23
4,2,23,21
4,5,23,22
10,5,18,24
7,4,22,23
5,5,24,24
3,3,22,20
8,5,27,24
11,4,18,23
5,5,22,24
8,5,19,24
5,6,24,21
9,2,20,21
5,6,24,21
7,6,26,25
5,7,24,22
7,7,22,26
8,6,19,25
9,4,20,23
6,6,21,25
12,4,17,23
9,5,20,24
4,6,23,23
7,6,20,25
9,3,20,22
6,6,20,25
8,5,27,24
7,2,22,21
6,5,21,24
3,4,22,23
6,5,23,24
7,6,20,25
10,4,17,23
4,4,23,23
11,4,17,23
6,4,23,23
7,5,20,24
6,3,21,22
8,6,23,25
6,3,23,22
6,5,20,24
4,5,22,24
6,3,23,22
7,7,22,26
8,2,21,21
6,5,21,24
10,5,18,24
8,5,23,24
3,6,21,25
4,5,23,24
5,3,24,22
10,4,19,23
12,5,17,24
5,3,22,22
7,5,22,24
5,4,20,23
5,5,24,24
6,5,23,24
5,4,23,23
4,6,23,21
7,5,22,24
5,2,20,21
6,5,23,24
6,7,21,26
3,7,20,26
7,5,21,24
5,6,24,21
8,7,23,26
11,3,18,22
7,5,22,24
8,6,20,25
9,4,18,23
8,5,23,24
5,4,22,23
6,4,19,23
4,5,21,24
5,5,22,24
6,4,23,23
8,4,19,23
5,7,24,20
6,5,20,24
7,3,21,22
7,4,21,23
6,7,21,26
12,4,15,23
7,4,22,23
10,4,19,23
8,7,20,26
7,5,22,24
5,4,24,23
6,5,25,20
7,4,20,23
8,3,21,22
5,3,22,22
10,6,21,25
3,5,22,24
6,7,19,26
5,5,24,24
4,7,20,26
7,7,22,26
4,7,23,26
8,4,21,23
11,4,18,23
10,6,19,25
8,4,21,23
7,5,19,24
9,2,22,21
6,5,25,24
10,5,19,24
7,7,20,26
6,4,22,23
8,6,21,25
12,5,17,24
4,6,23,21
5,6,21,25
8,4,21,23
7,6,20,25
8,5,21,24
12,4,17,23
3,5,22,24
5,4,22,23
5,7,24,20
7,7,20,26
6,5,22,24
7,5,18,24
5,4,22,23
5,3,24,22
4,5,21,24
6,6,22,25
5,5,24,23
5,3,24,22
6,4,25,23
9,5,19,24
4,4,23,23
8,6,20,25
4,5,23,24
8,6,19,25
4,4,23,21
7,4,22,23
5,7,24,22
6,4,23,23
6,5,21,24
7,4,20,23
8,5,21,24
8,5,23,24
5,5,24,23
8,4,19,23
5,5,20,24
6,5,23,24
5,4,24,23
7,3,24,22
6,5,25,24
8,5,19,24
5,5,24,24
7,5,22,24
8,4,21,23
6,3,20,22
7,2,22,21
7,6,18,25
8,5,19,24
9,3,20,22
4,5,21,24
9,4,18,23
6,4,22,23
7,2,22,21
6,6,20,25
7,6,20,25
6,2,22,21
6,3,22,22
7,6,22,25
5,5,24,24
4,4,19,23
7,3,22,22
7,7,22,26
11,5,18,24
5,5,24,24
7,5,21,24
6,7,23,26
4,5,23,22
7,5,22,24
5,6,24,25
5,5,24,24
11,4,18,23
7,6,22,25
6,5,20,24
7,5,22,24
9,4,18,23
7,5,21,24
6,5,19,24
4,4,21,23
6,6,23,25
4,4,23,23
5,4,21,23
6,6,21,25
10,5,18,24
6,7,21,26
5,4,22,23
7,6,22,25
8,6,19,25
5,8,24,21
6,5,21,24
6,7,21,26
8,6,21,25
7,2,20,21
5,6,21,25
6,5,23,24
5,6,21,25
5,5,22,24
5,5,24,24
6,6,25,25
9,3,22,22
7,3,22,22
10,2,21,21
8,6,21,25
8,6,21,25
6,5,23,24
7,3,20,22
8,4,21,23
7,6,19,25
5,4,22,23
5,4,24,23
7,4,22,23
7,5,20,24
7,2,22,21
5,5,21,24
8,5,21,24
8,3,22,22
7,4,19,23
9,4,17,23
5,3,23,22
3,7,19,26
6,6,25,25
8,4,20,23
7,4,20,23
13,5,16,24
9,6,22,25
13,3,18,22
7,3,22,22
7,5,20,24
5,5,24,22
5,4,22,23
7,3,22,22
6,4,24,23
6,6,25,21
12,6,16,25
4,4,23,23
11,4,16,23
3,4,22,23
9,5,20,24
5,4,22,23
10,3,21,22
6,6,25,25
4,5,21,24
8,2,20,21
9,6,18,25
6,7,25,22
6,4,25,23
5,5,24,24
7,5,22,24
10,5,21,24
7,6,22,25
4,5,23,22
8,4,21,23
4,4,18,23
7,6,18,25
5,7,22,26
8,4,21,23
8,4,21,23
7,5,19,24
9,4,20,23
5,3,24,22
6,5,24,24
8,5,23,24
2,4,21,23
6,4,22,23
2,4,21,23
7,7,19,26
10,7,23,26
5,6,20,25
4,4,21,23
8,1,19,20
6,6,23,25
7,6,24,25
7,6,22,25
8,5,21,24
2,6,21,22
9,3,21,22
7,7,24,26
7,5,19,24
6,4,21,23
6,3,25,22
9,4,17,23
6,4,21,23
7,3,22,22
9,5,20,24
5,4,20,23
8,6,21,25
8,5,21,24
7,6,26,25
6,4,23,23
7,7,22,26
9,2,20,21
7,5,21,24
7,7,20,26
7,6,18,25
9,5,20,24
8,6,19,25
9,6,20,25
4,5,22,24
6,4,22,23
8,4,20,23
9,5,18,24
5,5,24,24
6,3,21,22
5,4,24,23
5,3,20,22
6,7,18,26
7,5,21,24
3,4,22,23
5,5,24,24
7,7,18,26
8,2,21,21
6,4,23,23
7,7,20,26
9,7,17,26
8,4,20,23
12,4,15,23
6,4,21,23
5,7,24,26
2,4,20,23
4,4,23,23
8,6,22,25
8,4,21,23
6,5,25,24
3,3,20,22
9,3,20,22
6,6,20,25
7,7,20,26
7,4,26,22
8,4,25,23
12,4,15,23
9,6,22,25
4,8,20,27
10,3,19,22
12,4,15,23
7,4,20,23
7,6,19,25
3,4,19,23
13,4,16,23
9,6,20,25
7,7,20,26
9,5,18,24
5,6,22,25
9,5,20,24
7,4,20,23
6,4,21,23
8,3,23,22
8,4,21,23
4,3,23,22
8,2,21,21
2,8,19,27
3,3,22,22
6,4,23,23
8,7,21,26
3,8,22,27
7,4,22,23
8,6,19,25
7,7,20,26
7,5,22,24
6,6,21,25
6,6,21,25
9,6,20,25
6,5,21,24
5,4,22,23
5,6,22,25
7,6,21,25
7,4,22,23
8,6,19,25
5,4,20,23
10,6,19,25
5,6,24,25
9,7,19,26
8,5,27,23
6,4,20,23
5,7,20,26
5,5,24,24
11,4,16,23
7,4,22,23
7,3,24,22
6,5,23,24
9,7,20,26
9,6,20,25
6,5,18,24
7,5,21,24
7,6,20,25
8,5,21,24
5,7,20,26
6,7,21,26
8,6,19,25
6,5,25,24
4,4,23,23
10,2,19,21
7,3,22,22
7,4,22,23
8,4,21,23
6,4,19,23
7,6,19,25
8,5,21,24
9,3,22,22
9,4,18,23
6,6,21,25
9,3,20,22
4,7,20,26
7,5,22,24
4,6,23,21
5,4,24,23
5,6,19,25
8,7,21,26
7,5,22,24
5,4,21,23
12,5,17,24
6,3,21,22
9,4,18,23
5,4,22,23
10,7,18,26
7,7,21,26
7,5,20,24
7,4,20,23
6,5,22,24
8,4,21,23
9,6,18,25
7,6,20,25
7,4,18,23
7,4,18,23
8,5,19,24
10,4,17,23
7,6,20,25
6,4,19,23
4,7,20,26
8,3,21,22
6,8,25,23
9,3,20,22
5,5,24,24
5,3,24,22
6,2,24,21
8,5,21,24
5,5,22,24
6,3,25,22
5,5,24,24
8,3,21,22
5,5,23,24
5,4,22,23
7,5,22,24
5,3,20,22
6,5,22,24
6,3,25,22
7,3,22,22
6,7,21,26
13,4,16,23
9,4,18,23
5,7,22,26
4,4,20,23
6,7,18,26
6,7,20,26
9,5,21,24
9,6,22,25
8,5,20,24
9,5,20,24
5,5,22,24
8,6,19,25
6,8,25,21
6,3,21,22
8,5,17,24
9,6,18,25
6,5,19,24
6,5,25,24
6,4,25,23
8,3,21,22
10,3,18,22
6,4,25,23
9,3,20,22
7,4,22,23
5,7,18,26
6,4,21,23
4,4,23,22
7,6,22,25
9,6,20,25
8,4,19,23
8,5,19,24
8,4,19,23
5,5,24,24
4,4,22,23
4,4,23,23
9,4,20,23
13,4,16,23
6,5,25,20
4,7,23,26
3,4,22,23
6,6,25,25
6,6,25,25
5,3,22,22
9,2,20,21
8,6,19,25
7,6,20,25
5,4,22,23
5,6,24,23
5,4,24,23
6,5,21,24
12,4,17,23
4,3,23,22
6,5,23,24
3,4,22,23
7,6,20,25
8,5,23,24
5,4,22,23
6,7,25,26
4,4,23,23
8,3,20,22
5,5,22,24
7,7,20,26
12,4,17,23
8,5,23,24
9,6,18,25
5,6,24,22
5,5,22,24
5,5,20,24
12,5,16,24
5,4,24,23
7,6,20,25
3,6,22,25
5,5,22,24
7,5,24,24
12,5,16,24
7,6,26,25
8,5,21,24
8,2,21,21
6,4,19,23
5,7,21,26
3,3,22,22
7,5,22,24
6,8,21,27
8,4,19,23
7,7,20,26
6,4,21,23
11,5,19,24
8,5,19,24
9,4,19,23
6,6,25,25
7,4,20,23
4,5,19,24
6,4,25,23
8,5,23,24
8,4,21,23
6,6,23,25
10,5,19,24
8,4,19,23
1,8,20,27
5,5,24,24
6,6,25,21
8,3,23,22
9,6,20,25
8,6,20,25
7,7,19,26
8,2,21,21
8,5,20,24
8,3,21,22
4,4,23,23
8,7,27,25
10,3,19,22
8,5,21,24
10,5,17,24
9,5,20,24
9,5,18,24
7,5,22,24
3,4,22,23
8,4,19,23
8,6,17,25
8,7,20,26
12,4,17,23
8,6,19,25
5,6,20,25
6,5,25,24
10,5,18,24
7,7,20,26
5,3,22,22
5,4,20,23
6,4,21,23
8,4,19,23
8,4,23,23
8,5,21,24
8,5,21,24
7,5,22,24
12,4,17,23
9,3,20,22
6,5,23,24
8,6,21,25
7,4,21,23
8,6,19,25
8,6,19,25
10,2,19,21
7,2,21,21
8,5,19,24
11,5,16,24
10,4,23,23
4,4,23,23
5,5,20,24
5,6,24,23
8,4,23,23
8,5,21,24
